ProductId,ListPrice,BasePriceInStock,PriceInStock06211,PriceInStock11975,PriceInStock05229,PriceInStock04939,PriceInStock50465,PriceInStock60426,InStockDiscCriteria,InStockMarkUpCriteria,BasePriceOutStock,PriceOutStock06211,PriceOutStock11975,PriceOutStock05229,PriceOutStock04939,PriceOutStock50465,PriceOutStock60426,OutStockDiscCriteria,OutStockMarkUpCriteria,BuyingPrice66226,Timestamp
"KIT0000BSC213            ",205.00,0.00,153.75,131.20,131.20,184.50,112.75,153.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,153.75,131.20,131.20,184.50,112.75,153.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,87.55,2026-05-18 16:20:58.000
"KIT0000BSC214            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC215            ",275.00,0.00,206.25,176.00,176.00,247.50,151.25,206.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,206.25,176.00,176.00,247.50,151.25,206.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,117.44,2026-05-18 16:20:58.000
"KIT0000BSC216            ",190.00,0.00,142.50,121.60,121.60,171.00,104.50,142.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,142.50,121.60,121.60,171.00,104.50,142.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,81.14,2026-05-18 16:20:58.000
"KIT0000BSC218            ",178.00,0.00,133.50,113.92,113.92,160.20,97.90,133.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,133.50,113.92,113.92,160.20,97.90,133.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,76.01,2026-05-18 16:20:58.000
"KIT0000BSC219            ",299.00,0.00,224.25,191.36,191.36,269.10,164.45,224.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,224.25,191.36,191.36,269.10,164.45,224.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,127.69,2026-05-18 16:20:58.000
"KIT0000BSC222            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC223            ",285.00,0.00,213.75,182.40,182.40,256.50,156.75,213.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,213.75,182.40,182.40,256.50,156.75,213.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,121.71,2026-05-18 16:20:58.000
"KIT0000BSC224            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC225            ",170.00,0.00,127.50,108.80,108.80,153.00,93.50,127.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,127.50,108.80,108.80,153.00,93.50,127.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,72.60,2026-05-18 16:20:58.000
"KIT0000BSC226            ",181.00,0.00,135.75,115.84,115.84,162.90,99.55,135.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,135.75,115.84,115.84,162.90,99.55,135.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,77.30,2026-05-18 16:20:58.000
"KIT0000BSC228            ",185.00,0.00,138.75,118.40,118.40,166.50,101.75,138.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,138.75,118.40,118.40,166.50,101.75,138.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,79.00,2026-05-18 16:20:58.000
"KIT0000BSC231            ",208.00,0.00,156.00,133.12,133.12,187.20,114.40,156.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,156.00,133.12,133.12,187.20,114.40,156.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,88.83,2026-05-18 16:20:58.000
"KIT0000BSC235            ",215.00,0.00,161.25,137.60,137.60,193.50,118.25,161.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,161.25,137.60,137.60,193.50,118.25,161.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,91.82,2026-05-18 16:20:58.000
"KIT0000BSC237            ",242.00,0.00,181.50,154.88,154.88,217.80,133.10,181.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,181.50,154.88,154.88,217.80,133.10,181.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,103.35,2026-05-18 16:20:58.000
"KIT0000BSC238            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC239            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC240            ",195.00,0.00,146.25,124.80,124.80,175.50,107.25,146.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,146.25,124.80,124.80,175.50,107.25,146.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,83.27,2026-05-18 16:20:58.000
"KIT0000BSC241            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC243            ",210.00,0.00,157.50,134.40,134.40,189.00,115.50,157.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,157.50,134.40,134.40,189.00,115.50,157.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,89.68,2026-05-18 16:20:58.000
"KIT0000BSC244            ",180.00,0.00,135.00,115.20,115.20,162.00,99.00,135.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,135.00,115.20,115.20,162.00,99.00,135.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,76.87,2026-05-18 16:20:58.000
"KIT0000BSC245            ",274.00,0.00,205.50,175.36,175.36,246.60,150.70,205.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,205.50,175.36,175.36,246.60,150.70,205.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,117.01,2026-05-18 16:20:58.000
"KIT0000BSC246            ",239.00,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.07,2026-05-18 16:20:58.000
"KIT0000BSC247            ",280.00,0.00,210.00,179.20,179.20,252.00,154.00,210.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,210.00,179.20,179.20,252.00,154.00,210.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,119.58,2026-05-18 16:20:58.000
"KIT0000BSC248            ",229.00,0.00,171.75,146.56,146.56,206.10,125.95,171.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,171.75,146.56,146.56,206.10,125.95,171.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,97.80,2026-05-18 16:20:58.000
"KIT0000BSC249            ",232.00,0.00,174.00,148.48,148.48,208.80,127.60,174.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,174.00,148.48,148.48,208.80,127.60,174.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,99.08,2026-05-18 16:20:58.000
"KIT0000BSC257            ",255.00,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,108.90,2026-05-18 16:20:58.000
"KIT0000BSC259            ",280.00,0.00,210.00,179.20,179.20,252.00,154.00,210.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,210.00,179.20,179.20,252.00,154.00,210.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,119.58,2026-05-18 16:20:58.000
"KIT0000BSC260            ",233.00,0.00,174.75,149.12,149.12,209.70,128.15,174.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,174.75,149.12,149.12,209.70,128.15,174.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,99.50,2026-05-18 16:20:58.000
"KIT0000BSC261            ",210.00,0.00,157.50,134.40,134.40,189.00,115.50,157.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,157.50,134.40,134.40,189.00,115.50,157.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,89.68,2026-05-18 16:20:58.000
"KIT0000BSC262            ",220.00,0.00,165.00,140.80,140.80,198.00,121.00,165.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,165.00,140.80,140.80,198.00,121.00,165.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,93.95,2026-05-18 16:20:58.000
"KIT0000BSC264            ",195.00,0.00,146.25,124.80,124.80,175.50,107.25,146.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,146.25,124.80,124.80,175.50,107.25,146.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,83.27,2026-05-18 16:20:58.000
"KIT0000BSC265            ",250.00,0.00,187.50,160.00,160.00,225.00,137.50,187.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,187.50,160.00,160.00,225.00,137.50,187.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,106.76,2026-05-18 16:20:58.000
"KIT0000BSC266            ",220.00,0.00,165.00,140.80,140.80,198.00,121.00,165.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,165.00,140.80,140.80,198.00,121.00,165.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,93.95,2026-05-18 16:20:58.000
"KIT0000BSC267            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"KIT0000BSC270            ",269.00,0.00,201.75,172.16,172.16,242.10,147.95,201.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,201.75,172.16,172.16,242.10,147.95,201.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,114.88,2026-05-18 16:20:58.000
"KIT0000BSC271            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC272            ",180.00,0.00,135.00,115.20,115.20,162.00,99.00,135.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,135.00,115.20,115.20,162.00,99.00,135.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,76.87,2026-05-18 16:20:58.000
"KIT0000BSC273            ",190.00,0.00,142.50,121.60,121.60,171.00,104.50,142.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,142.50,121.60,121.60,171.00,104.50,142.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,81.14,2026-05-18 16:20:58.000
"KIT0000BSC274            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC275            ",295.00,0.00,221.25,188.80,188.80,265.50,162.25,221.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,221.25,188.80,188.80,265.50,162.25,221.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,125.98,2026-05-18 16:20:58.000
"KIT0000BSC278            ",209.00,0.00,156.75,133.76,133.76,188.10,114.95,156.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,156.75,133.76,133.76,188.10,114.95,156.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,89.25,2026-05-18 16:20:58.000
"KIT0000BSC287            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"KIT0000BSC288            ",210.00,0.00,157.50,134.40,134.40,189.00,115.50,157.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,157.50,134.40,134.40,189.00,115.50,157.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,89.68,2026-05-18 16:20:58.000
"KIT0000BSC289            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"KIT0000BSC290            ",214.00,0.00,160.50,136.96,136.96,192.60,117.70,160.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,160.50,136.96,136.96,192.60,117.70,160.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,91.39,2026-05-18 16:20:58.000
"KIT0000BSC293            ",225.00,0.00,168.75,144.00,144.00,202.50,123.75,168.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,168.75,144.00,144.00,202.50,123.75,168.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,96.09,2026-05-18 16:20:58.000
"KIT0000BSC294            ",260.00,0.00,195.00,166.40,166.40,234.00,143.00,195.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,195.00,166.40,166.40,234.00,143.00,195.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,111.03,2026-05-18 16:20:58.000
"KIT0000BSC295            ",264.00,0.00,198.00,168.96,168.96,237.60,145.20,198.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,198.00,168.96,168.96,237.60,145.20,198.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,112.74,2026-05-18 16:20:58.000
"KIT0000BSC296            ",220.00,0.00,165.00,140.80,140.80,198.00,121.00,165.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,165.00,140.80,140.80,198.00,121.00,165.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,93.95,2026-05-18 16:20:58.000
"KIT0000BSC298            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"KIT0000BSC300            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"KIT0000BSC301            ",260.00,0.00,195.00,166.40,166.40,234.00,143.00,195.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,195.00,166.40,166.40,234.00,143.00,195.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,111.03,2026-05-18 16:20:58.000
"KIT0000BSC303            ",260.00,0.00,195.00,166.40,166.40,234.00,143.00,195.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,195.00,166.40,166.40,234.00,143.00,195.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,111.03,2026-05-18 16:20:58.000
"KIT0000BSC304            ",248.00,0.00,186.00,158.72,158.72,223.20,136.40,186.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,186.00,158.72,158.72,223.20,136.40,186.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,105.91,2026-05-18 16:20:58.000
"KIT0000BSC305            ",250.00,0.00,187.50,160.00,160.00,225.00,137.50,187.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,187.50,160.00,160.00,225.00,137.50,187.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,106.76,2026-05-18 16:20:58.000
"KIT0000BSC306            ",265.00,0.00,198.75,169.60,169.60,238.50,145.75,198.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,198.75,169.60,169.60,238.50,145.75,198.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,113.17,2026-05-18 16:20:58.000
"KIT0000BSC308            ",243.00,0.00,182.25,155.52,155.52,218.70,133.65,182.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,182.25,155.52,155.52,218.70,133.65,182.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,103.77,2026-05-18 16:20:58.000
"KIT0000BSC312            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"KIT0000BSC315            ",222.00,0.00,166.50,142.08,142.08,199.80,122.10,166.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,166.50,142.08,142.08,199.80,122.10,166.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,94.81,2026-05-18 16:20:58.000
"KIT0000BSC316            ",223.00,0.00,167.25,142.72,142.72,200.70,122.65,167.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,167.25,142.72,142.72,200.70,122.65,167.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,95.23,2026-05-18 16:20:58.000
"KIT0000BSC317            ",229.00,0.00,171.75,146.56,146.56,206.10,125.95,171.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,171.75,146.56,146.56,206.10,125.95,171.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,97.80,2026-05-18 16:20:58.000
"KIT0000BSC318            ",232.00,0.00,174.00,148.48,148.48,208.80,127.60,174.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,174.00,148.48,148.48,208.80,127.60,174.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,99.08,2026-05-18 16:20:58.000
"KIT0000BSC319            ",219.00,0.00,164.25,140.16,140.16,197.10,120.45,164.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,164.25,140.16,140.16,197.10,120.45,164.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,93.52,2026-05-18 16:20:58.000
"KIT0000BSC320            ",295.00,0.00,221.25,188.80,188.80,265.50,162.25,221.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,221.25,188.80,188.80,265.50,162.25,221.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,125.98,2026-05-18 16:20:58.000
"KIT0000BSC321            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"KIT0000BSC322            ",228.00,0.00,171.00,145.92,145.92,205.20,125.40,171.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,171.00,145.92,145.92,205.20,125.40,171.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,97.37,2026-05-18 16:20:58.000
"KIT0000BSC323            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"KIT0000BSC324            ",215.00,0.00,161.25,137.60,137.60,193.50,118.25,161.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,161.25,137.60,137.60,193.50,118.25,161.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,91.82,2026-05-18 16:20:58.000
"KIT0000BSC325            ",250.00,0.00,187.50,160.00,160.00,225.00,137.50,187.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,187.50,160.00,160.00,225.00,137.50,187.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,106.76,2026-05-18 16:20:58.000
"KIT0000BSC327            ",285.00,0.00,213.75,182.40,182.40,256.50,156.75,213.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,213.75,182.40,182.40,256.50,156.75,213.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,121.71,2026-05-18 16:20:58.000
"KIT0000BSC328            ",285.00,0.00,213.75,182.40,182.40,256.50,156.75,213.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,213.75,182.40,182.40,256.50,156.75,213.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,121.71,2026-05-18 16:20:58.000
"KIT0000BSC329            ",345.00,0.00,258.75,220.80,220.80,310.50,189.75,258.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,258.75,220.80,220.80,310.50,189.75,258.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,147.34,2026-05-18 16:20:58.000
"KIT0000BSC330            ",345.00,0.00,258.75,220.80,220.80,310.50,189.75,258.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,258.75,220.80,220.80,310.50,189.75,258.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,147.34,2026-05-18 16:20:58.000
"KIT0000BSC331            ",345.00,0.00,258.75,220.80,220.80,310.50,189.75,258.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,258.75,220.80,220.80,310.50,189.75,258.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,147.34,2026-05-18 16:20:58.000
"KIT0000BSC332            ",200.00,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,150.00,128.00,128.00,180.00,110.00,150.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,85.41,2026-05-18 16:20:58.000
"KIT0000BSC335            ",205.00,0.00,153.75,133.25,133.25,166.05,133.25,153.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,153.75,133.25,133.25,166.05,133.25,153.75,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,133.25,2026-05-18 16:20:58.000
"KIT0000BSC337            ",260.00,0.00,195.00,169.00,169.00,210.60,169.00,195.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,195.00,169.00,169.00,210.60,169.00,195.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,169.00,2026-05-18 16:20:58.000
"KIT0000BSC338            ",255.00,0.00,191.25,165.75,165.75,206.55,165.75,191.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,191.25,165.75,165.75,206.55,165.75,191.25,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,165.75,2026-05-18 16:20:58.000
"KIT0000BSC339            ",260.00,0.00,195.00,169.00,169.00,210.60,169.00,195.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,195.00,169.00,169.00,210.60,169.00,195.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,169.00,2026-05-18 16:20:58.000
"KIT0000BSC340            ",260.00,0.00,195.00,169.00,169.00,210.60,169.00,195.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,195.00,169.00,169.00,210.60,169.00,195.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,169.00,2026-05-18 16:20:58.000
"KIT0000BSC341            ",253.00,0.00,189.75,161.92,161.92,227.70,139.15,189.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,189.75,161.92,161.92,227.70,139.15,189.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,108.04,2026-05-18 16:20:58.000
"KIT0000BSC342            ",480.00,0.00,360.00,312.00,312.00,388.80,312.00,360.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,360.00,312.00,312.00,388.80,312.00,360.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,312.00,2026-05-18 16:20:58.000
"KIT0000BSC343            ",480.00,0.00,360.00,312.00,312.00,388.80,312.00,360.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,360.00,312.00,312.00,388.80,312.00,360.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,312.00,2026-05-18 16:20:58.000
"KIT0000BSC344            ",480.00,0.00,360.00,312.00,312.00,388.80,312.00,360.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,360.00,312.00,312.00,388.80,312.00,360.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,312.00,2026-05-18 16:20:58.000
"KIT0000BSC346            ",190.00,0.00,142.50,123.50,123.50,153.90,123.50,142.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,142.50,123.50,123.50,153.90,123.50,142.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,123.50,2026-05-18 16:20:58.000
"KIT0000BSC347            ",310.00,0.00,232.50,198.40,198.40,279.00,170.50,232.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,232.50,198.40,198.40,279.00,170.50,232.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,132.39,2026-05-18 16:20:58.000
"KIT0000BSC348            ",310.00,0.00,232.50,198.40,198.40,279.00,170.50,232.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,232.50,198.40,198.40,279.00,170.50,232.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,132.39,2026-05-18 16:20:58.000
"KIT0000RB025L            ",190.00,0.00,142.50,123.50,123.50,153.90,123.50,142.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,142.50,123.50,123.50,153.90,123.50,142.50,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,123.50,2026-05-18 16:20:58.000
"KIT0000RB026L            ",180.00,0.00,135.00,117.00,117.00,145.80,117.00,135.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,0.00,135.00,117.00,117.00,145.80,117.00,135.00,SC. RUOTINI 356 COMPONENTS,RIC. RUOTINI 356 COMPONENTS,117.00,2026-05-18 16:20:58.000
