Id;RowState;InsDate;InsUserId;UpdDate;UpdUserId;BrandId;Descr;ExtendedDescr;ProductTypeId;TyTypeId;TySeasonId;TyManufactureTypeId;WhSpokes;WhManufactureTypeId;WhManufacturePieces
3347;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;150;DUETTO EVO;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3348;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;DURAGRIP TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3349;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;DURAGRIP VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3350;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;129;DURATION 30 VETTURA INVERNALI;NULL;1;1;2;NULL;NULL;NULL;NULL
3351;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;11;DURAVIS ALL SEASON TRASPORTO LEGGERO 4 STAGIONI;NULL;1;15;3;NULL;NULL;NULL;NULL
3352;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;155;DURO CICLO ESTIVE;NULL;1;17;1;NULL;NULL;NULL;NULL
3353;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;27;DW500 VETTURA INVERNALI;NULL;1;1;2;NULL;NULL;NULL;NULL
3354;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;155;DW9000 XL VETTURA INVERNALI;NULL;1;1;2;NULL;NULL;NULL;NULL
3355;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;315;DX390 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3356;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;315;DX640 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3357;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;149;DYNAMIK;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3358;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;56;DYNAXER DR VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3359;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;56;DYNAXER HP VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3360;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;56;DYNAXER HP2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3361;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;56;DYNAXER HP3 SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3362;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;56;DYNAXER HP3 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3363;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;56;DYNAXER HP4 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3364;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;56;DYNAXER UHP VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3365;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;56;DYNAXHER HP VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3366;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;67;E PRIMACY VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3367;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;67;E PRIMACY2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3368;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E1 (ANELLI E 72X57,1 + B M12X1,5X27 K17);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3369;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E2 (ANELLI E 72X57,1 + B M14X1,5X27 K17);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3370;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;1;E200;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL
3371;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E3 (ANELLI E 72X57,1 + B M14X1,5X27 K17);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3372;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;67;E3A VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3373;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E4 (ANELLI E 72X57,1 + N M12X1,5 K19 OPEN);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3374;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E5 (ANELLI E 72X57,1 + N M12X1,5 K19 CLOSED);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3375;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;123;E51 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3376;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E6 (ANELLI E 72X57,1 + B STAR M14X1,5X28 + STAR TOOL K17);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3377;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E7 (ANELLI E 72X57,1 + B STAR M14X1,5X28 + STAR TOOL K17);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3378;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;123;E70 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3379;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;123;E70B VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3380;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E8 (ANELLI E 72X57,1 + N STAR M12X1,5 + STAR TOOL K19);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3381;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;142;E9 (ANELLI E 72X57,1 + B STAR M12X1,5X26 + STAR TOOL K17);NULL;4;NULL;NULL;NULL;NULL;NULL;NULL
3382;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;209;EA-719 DYNACOMFORT VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3383;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 (ASYMMETRIC) 5 SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3384;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 ASYMMETRIC 2 SUV SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3385;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 ASYMMETRIC 2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3386;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 ASYMMETRIC 3 SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3387;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 ASYMMETRIC 3 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3388;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 ASYMMETRIC SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3389;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 ASYMMETRIC SUV SUV E 4X4 4 STAGIONI;NULL;1;7;3;NULL;NULL;NULL;NULL
3390;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 ASYMMETRIC SUV SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3391;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 ASYMMETRIC VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3392;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 GS VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3393;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 GSD3 SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3394;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 GSD3 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3395;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 SUPERCAR VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3396;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE F1 SUPERSPORT VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3397;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE LS-2 SUV E 4X4 4 STAGIONI;NULL;1;7;3;NULL;NULL;NULL;NULL
3398;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE LS-2 VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3399;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE NCT5 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3400;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE RS-A SUV E 4X4 4 STAGIONI;NULL;1;7;3;NULL;NULL;NULL;NULL
3401;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE RS-A SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3402;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE RS-A VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3403;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EAGLE RS-A2 SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3404;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;149;EASY-R;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3405;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;284;eB1;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3406;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;139;EB40;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3407;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;139;EB500;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3408;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;333;ECO 3 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3409;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;341;ECO 4S VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3410;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;15;ECO CONTACT 3 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3411;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;133;ECO SNOW RUNFLAT VETTURA INVERNALI;NULL;1;1;2;NULL;NULL;NULL;NULL
3412;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;133;ECO SNOW SUV E 4X4 INVERNALI;NULL;1;7;2;NULL;NULL;NULL;NULL
3413;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;133;ECO SNOW XL SUV E 4X4 INVERNALI;NULL;1;7;2;NULL;NULL;NULL;NULL
3414;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECO SPORT VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3415;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;129;ECO TOUR PLUS VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3416;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;333;ECO VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3417;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;160;ECO WINTER SUV E 4X4 INVERNALI;NULL;1;7;2;NULL;NULL;NULL;NULL
3418;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;160;ECO WINTER XL SUV E 4X4 INVERNALI;NULL;1;7;2;NULL;NULL;NULL;NULL
3419;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;160;ECO WINTER XL VETTURA INVERNALI;NULL;1;1;2;NULL;NULL;NULL;NULL
3420;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;80;ECO2 SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3421;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;80;ECO2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3422;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;80;ECO-2+ SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3423;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;80;ECO-2+ VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3424;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;341;ECOBLUE 4S VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3425;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;341;ECOBLUE SUV VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3426;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;341;ECOBLUE UHP2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3427;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;341;ECOBLUE VAN 4S VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3428;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;15;ECOCONTACT 6 Q VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3429;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;15;ECOCONTACT 6 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3430;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;15;EcoContact 7 S VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3431;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;15;ECOCONTACT 7 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3432;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;15;ECOCONTACT EP VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3433;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;31;ECOCONTROL HP VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3434;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;31;ECOCONTROL VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3435;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECODRIVER SPORT VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3436;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECODRIVER VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3437;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECODRIVER2 TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3438;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECODRIVER2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3439;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECODRIVER3 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3440;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;188;ECOFOUR VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3441;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;131;ECOLAND PLUS RICOPERTO WINTER SUV E 4X4 INVERNALI;NULL;1;7;2;NULL;NULL;NULL;NULL
3442;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;131;ECOLAND PLUS SUV E 4X4 INVERNALI;NULL;1;7;2;NULL;NULL;NULL;NULL
3443;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;131;ECOLAND RICOPERTO SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3444;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;188;ECOMAX XL VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3445;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;26;ECONODRIVE TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3446;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECONORDIC SUV E 4X4 INVERNALI;NULL;1;7;2;NULL;NULL;NULL;NULL
3447;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;15;E-CONTACT SILENT VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3448;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;34;ECOPLUS 2 4S VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3449;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;34;ECOPLUS 4S VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3450;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;34;ECOPLUS UHP2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3451;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;246;ecopower 4 TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3452;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;246;ECOPOWER 4S TRASPORTO LEGGERO 4 STAGIONI;NULL;1;15;3;NULL;NULL;NULL;NULL
3453;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;246;ECOPOWER TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3454;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;174;ECOSAVER SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3455;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;188;ECOSIS VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3456;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;114;ECOSNOW 4X4 SUV E 4X4 INVERNALI;NULL;1;7;2;NULL;NULL;NULL;NULL
3457;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;306;ECOSNOW VETTURA INVERNALI;NULL;1;1;2;NULL;NULL;NULL;NULL
3458;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;114;ECOSNOW VETTURA INVERNALI;NULL;1;1;2;NULL;NULL;NULL;NULL
3459;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;1;Ecosport;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL
3460;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECOSPORT 2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3461;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECOSPORT VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3462;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECOSPORT3 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3463;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;186;ECOVAN ER-01 TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3464;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;174;ECOVAN TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3465;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECOVAN TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3466;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;192;ECOVAN2 TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3467;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;60;ECOWING ES31 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3468;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;1;e-Deliver 3;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL
3469;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;173;EFFECTA + VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3470;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;173;EFFECTA+ VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3471;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP 2 SUV SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3472;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP COMPACT VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3473;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP PERFORMANCE DEMO VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3474;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP PERFORMANCE VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3475;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3476;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP SUV SUV E 4X4 4 STAGIONI;NULL;1;7;3;NULL;NULL;NULL;NULL
3477;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP SUV SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3478;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3479;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENT GRIP VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3480;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP 2 SUV SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3481;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP CARGO 2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3482;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP CARGO TRASPORTO LEGGERO ESTIVE;NULL;1;15;1;NULL;NULL;NULL;NULL
3483;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP COMPACT VETTURA;NULL;1;1;NULL;NULL;NULL;NULL;NULL
3484;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP COMPACT VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3485;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP PERFORMANCE 2 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3486;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP PERFORMANCE VETTURA;NULL;1;1;NULL;NULL;NULL;NULL;NULL
3487;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP PERFORMANCE VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3488;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP SUV SUV E 4X4 4 STAGIONI;NULL;1;7;3;NULL;NULL;NULL;NULL
3489;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP SUV SUV E 4X4 ESTIVE;NULL;1;7;1;NULL;NULL;NULL;NULL
3490;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;42;EFFICIENTGRIP SUV VETTURA 4 STAGIONI;NULL;1;1;3;NULL;NULL;NULL;NULL
3491;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;114;EFFITRAC VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3492;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;209;EH226 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3493;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;209;EH-23 VETTURA ESTIVE;NULL;1;1;1;NULL;NULL;NULL;NULL
3494;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;369;EJ03 MIGHTY;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3495;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;369;EJ12 VIGOR;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3496;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;369;EJ16 ORION;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
3497;1;2026-04-09 16:25:35.000;999;2026-04-09 16:25:35.000;999;369;EJ19 VIPER;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL
