Id;Cod;ProductModelId;Descr;Holes;WhColorId
2568;CA842;4933;CA842 - KINGDOM (5 fori SILVER);5;19
2569;CA843;4933;CA843 - KINGDOM (5 fori GLOSSY BLACK);5;49
2570;CA843;4933;CA843 - KINGDOM (5 fori MATT BLACK);5;5
2571;CA844;4933;CA844 - KINGDOM (5 fori GUN METALLIC MIRROR);5;6
2572;CA845;3738;CA845 - FATALE (5 fori MATT BLACK);5;5
2573;CA848;12749;CA848 - X-MODE (5 fori GLOSSY BLACK);5;49
2574;CA849;12749;CA849 - X-MODE (5 fori SILVER);5;19
2575;CA850;12749;CA850 - X-MODE (5 fori GUN METALLIC MIRROR);5;6
2576;CA851;12631;CA851 - WOLF (5 fori GLOSSY BLACK);5;49
2577;CA853;4441;CA853 - JOB (5 fori ANTRACITE DIAMANTATO);5;89
2578;CA854;8167;CA854 - MSW 27 (5 fori MATT DARK TITAN FULL POLISHED);5;108
2579;CA856;8193;CA856 - MSW 55 (5 fori MATT DARK GREY);5;103
2580;CA857;8655;CA857 - OMNIA (5 fori GRIGIO CORSA BRIGHT);5;115
2581;CA858;4441;CA858 - JOB (5 fori BLACK MIRROR);5;30
2582;CA858;4441;CA858 - JOB (6 fori BLACK MIRROR);6;30
2583;CA859;4441;CA859 - JOB (5 fori BLACK MIRROR);5;30
2584;CA859;4441;CA859 - JOB (6 fori BLACK MIRROR);6;30
2585;CA860;4441;CA860 - JOB (5 fori SILVER);5;19
2586;CA860;4441;CA860 - JOB (6 fori SILVER);6;19
2587;CA862;8194;CA862 - MSW 55 VAN (5 fori FULL SILVER);5;209
2588;CA863;8166;CA863 - MSW 25 (5 fori MATT TITANIUM);5;211
2589;CA864;906;CA864 - AF15 (5 fori BLACK POLISH);5;17
2590;CA864;906;CA864 - AF15 (5 fori BLACK POLISHED);5;140
2591;CA865;8167;CA865 - MSW 27 (5 fori GLOSSY BLACK);5;49
2592;CA866;8169;CA866 - MSW 28 (5 fori MATT BLACK FULL POLISH);5;73
2593;CA867;8169;CA867 - MSW 28 (5 fori MATT DARK GREY);5;103
2594;CA870;8184;CA870 - MSW 47 (5 fori MATT DARK TITAN FULL POLISHED);5;108
2595;CA871;8185;CA871 - MSW 48 (5 fori GLOSS BLACK FULL POLISHED);5;131
2596;CA872;8185;CA872 - MSW 48 (5 fori MATT BLACK);5;5
2597;CA873;8208;CA873 - MSW 86 (4 fori GLOSS BLACK FULL POLISHED);4;131
2598;CA873;8208;CA873 - MSW 86 (5 fori GLOSS BLACK FULL POLISHED);5;131
2599;CA874;8210;CA874 - MSW X4 (4 fori GLOSS BLACK FULL POLISHED);4;131
2600;CA875;8210;CA875 - MSW X4 (4 fori MATT BLACK);4;5
2601;CA877;1848;CA877 - BARBURY (5 fori SILVER);5;19
2602;CA878;1848;CA878 - BARBURY (5 fori GLOSSY BLACK);5;49
2603;CA879;1848;CA879 - BARBURY (5 fori BLACK MIRROR);5;30
2604;CA879;1848;CA879 - BARBURY (5 fori ICE BLACK);5;26
2605;CA885;1774;CA885 - B37 (5 fori GRAPHITE LUCIDO);5;124
2606;CA885;1776;CA885 - B37C (5 fori GRAPHITE LUCIDO);5;124
2607;CA886;1774;CA886 - B37 (5 fori SILVER MIRROR);5;82
2608;CA886;1776;CA886 - B37C (5 fori SILVER MIRROR);5;82
2609;CA887;1777;CA887 - B38 (5 fori GLOSSY BLACK);5;49
2610;CA888;1777;CA888 - B38 (5 fori BLACK MIRROR);5;30
2611;CA889;908;CA889 - AF18 (5 fori BLACK);5;72
2612;CA890;908;CA890 - AF18 (5 fori BRONZE);5;202
2613;CA891;9964;CA891 - RC25 (5 fori KRISTAL SILVER);5;122
2614;CA892;9964;CA892 - RC25 (5 fori SHINY DARK);5;123
2615;CA893;9964;CA893 - RC25 (5 fori BLACK POLISH);5;17
2616;CA897;7413;CA897 - MILANO 4 (4 fori BLACK AND RED);4;126
2617;CA898;7413;CA898 - MILANO 4 (4 fori BLACK MIRROR);4;30
2618;CA899;7413;CA899 - MILANO 4 (4 fori SILVER);4;19
2619;CA8A1;1855;CA8A1 - BERGHEM (5 fori BLACK DIAMOND LIP);5;142
2620;CA8A2;1855;CA8A2 - BERGHEM (5 fori GLOSSY BLACK);5;49
2621;CA8A3;1855;CA8A3 - BERGHEM (5 fori MATT ANTHRACITE);5;110
2622;CA8A4;2862;CA8A4 - COVENTRY (5 fori BLACK DIAMOND);5;226
2623;CA8A5;2862;CA8A5 - COVENTRY (5 fori GLOSSY BLACK);5;49
2624;CA8A6;2862;CA8A6 - COVENTRY (5 fori MATT ANTHRACITE DIAMOND);5;227
2625;CA8A7;3209;CA8A7 - DEA (5 fori ANTHRACITE);5;40
2626;CA8A8;3248;CA8A8 - DIVA (5 fori ANTRACITE DIAMANTATO);5;89
2627;CA8A9;3508;CA8A9 - ELEOS (5 fori BLACK MIRROR);5;30
2628;CA8B1;3508;CA8B1 - ELEOS (5 fori GLOSSY BLACK);5;49
2629;CA8B2;3736;CA8B2 - FASTEN (5 fori BLACK DIAMOND);5;226
2630;CA8B2;3736;CA8B2 - FASTEN (5 fori BLACK MIRROR);5;30
2631;CA8B3;3736;CA8B3 - FASTEN (5 fori GLOSSY BLACK);5;49
2632;CA8B4;3736;CA8B4 - FASTEN (5 fori MATT ANTHRACITE);5;110
2633;CA8B5;3736;CA8B5 - FASTEN (5 fori SILVER);5;19
2634;CA8B6;7323;CA8B6 - MATISSE (4 fori ANTHRACITE);4;40
2635;CA8B6;7323;CA8B6 - MATISSE (5 fori ANTHRACITE);5;40
2636;CA8B7;7323;CA8B7 - MATISSE (4 fori SILVER);4;19
2637;CA8B7;7323;CA8B7 - MATISSE (5 fori SILVER);5;19
2638;CA8C2;10036;CA8C2 - REBEL (5 fori BLACK DIAMOND);5;226
2639;CA8C3;10036;CA8C3 - REBEL (5 fori GLOSSY BLACK);5;49
2640;CA8C4;10036;CA8C4 - REBEL (5 fori MATT ANTHRACITE DIAMOND);5;227
2641;CA8C5;11549;CA8C5 - SWAN (5 fori DARK TOUCH);5;276
2642;CA8C6;11630;CA8C6 - TARGA (5 fori DARK TOUCH);5;276
2643;CA8C7;11679;CA8C7 - TITAN (5 fori ANTRACITE DIAMANTATO);5;89
2644;CA8C8;11679;CA8C8 - TITAN (5 fori BLACK DIAMOND);5;226
2645;CA8C9;11679;CA8C9 - TITAN (5 fori GLOSSY BLACK);5;49
2646;CA8D0;4876;CA8D0 - KENT (5 fori M-TITAN);5;229
2647;CA8D1;6891;CA8D1 - KS (5 fori GUN METALLIC MIRROR);5;6
2648;CA8D2;6891;CA8D2 - KS (5 fori ANTHRACITE);5;40
2649;CA8D3;6891;CA8D3 - KS (5 fori SILVER);5;19
2650;CA8D4;11512;CA8D4 - SUZUKA (5 fori SILVER POLISHED);5;61
2651;CA8D5;11689;CA8D5 - TN (4 fori BLACK);4;72
2652;CA8D6;11689;CA8D6 - TN (4 fori BLACK MIRROR);4;30
2653;CA8D7;11689;CA8D7 - TN (4 fori SILVER);4;19
2654;CA8D8;11843;CA8D8 - TU (5 fori BLACK);5;72
2655;CA8D9;11843;CA8D9 - TU (5 fori SILVER);5;19
2656;CA8E2;910;CA8E2 - AF20 (5 fori BLACK);5;72
2657;CA8E3;910;CA8E3 - AF20 (5 fori BLACK POLISHED);5;140
2658;CA8E4;910;CA8E4 - AF20 (5 fori MATT ANTHRACITE POLISHED);5;109
2659;CA8F1;4377;CA8F1 - INDY HLT (5 fori GLOSSY BLACK);5;49
2660;CA8F2;8177;CA8F2 - MSW 41 (5 fori GLOSSY BLACK);5;49
2661;CA8F3;8178;CA8F3 - MSW 42 (5 fori GLOSSY BLACK);5;49
2662;CA8F4;8199;CA8F4 - MSW 74 (5 fori GLOSSY BLACK);5;49
2663;CA8F5;8205;CA8F5 - MSW 80-5 (5 fori GLOSSY BLACK);5;49
2664;CA8F6;8176;CA8F6 - MSW 40 VAN (5 fori GLOSSY BLACK);5;49
2665;CA8F7;11496;CA8F7 - SUPERTURISMO EVOLUZIONE WRC (5 fori GLOSS BLACK + RED LETTERING);5;278
2666;CA8F8;4290;CA8F8 - HYPER XT HLT (5 fori GLOSS BLACK DIAMOND CUT);5;279
2667;CA8F9;8177;CA8F9 - MSW 41 (5 fori GLOSS BLACK FULL POLISHED);5;131
2668;CA8G1;8199;CA8G1 - MSW 74 (5 fori GLOSS BLACK FULL POLISHED);5;131
2669;CA8G2;8205;CA8G2 - MSW 80-5 (5 fori GLOSS BLACK FULL POLISHED);5;131
2670;CA8G3;8176;CA8G3 - MSW 40 VAN (5 fori GLOSS BLACK FULL POLISHED);5;131
2671;CA8G4;9264;CA8G4 - RALLY RACING (4 fori GLOSS BLACK SILVER LETTERING);4;280
2672;CA8G4;9264;CA8G4 - RALLY RACING (5 fori GLOSS BLACK SILVER LETTERING);5;280
2673;CA8G5;12145;CA8G5 - VELOCE GT (5 fori GLOSS BLACK+DIAMOND LIP+SILVER LETTERING);5;281
2674;CA8G6;8176;CA8G6 - MSW 40 VAN (5 fori GLOSS DARK GREY);5;217
2675;CA8G7;11496;CA8G7 - SUPERTURISMO EVOLUZIONE WRC (5 fori RACE WHITE RED LETTERING);5;282
2676;CA8G8;8178;CA8G8 - MSW 42 (5 fori GLOSS BLACK FULL POLISHED);5;131
2677;CA8H1;853;CA8H1 - AC-521 (5 fori BLACK);5;72
2678;CA8H2;853;CA8H2 - AC-521 (5 fori BLACK POLISHED);5;140
2679;CA8H3;854;CA8H3 - AC-522 (5 fori BLACK);5;72
2680;CA8H4;854;CA8H4 - AC-522 (5 fori MATT ANTHRACITE POLISHED);5;109
2681;CA8H5;854;CA8H5 - AC-522 (5 fori BLACK POLISHED);5;140
2682;CA8H6;880;CA8H6 - AC-V51 (5 fori HYPER SILVER);5;25
2683;CA8H7;880;CA8H7 - AC-V51 (5 fori BLACK POLISHED);5;140
2684;CA8H8;881;CA8H8 - AC-V61 (6 fori HYPER SILVER);6;25
2685;CA8H9;881;CA8H9 - AC-V61 (6 fori BLACK POLISHED);6;140
2686;CA8M1;7189;CA8M1 - LOAD (5 fori GLOSSY BLACK);5;49
2687;CA8M2;7189;CA8M2 - LOAD (5 fori MATT BLACK);5;5
2688;CA8M3;4862;CA8M3 - KASSEL (5 fori BLACK AND BRONZE);5;290
2689;CA8M4;4876;CA8M4 - KENT (5 fori BLACK MIRROR);5;30
2690;CA8M5;4876;CA8M5 - KENT (5 fori GLOSSY BLACK);5;49
2691;CA8M7;9125;CA8M7 - QVATTRO (5 fori BLACK MIRROR);5;30
2692;CA8M8;9125;CA8M8 - QVATTRO (5 fori GLOSSY BLACK);5;49
2693;CA8M9;9125;CA8M9 - QVATTRO (5 fori M-TITAN);5;229
2694;CA8N1;3639;CA8N1 - EW01 STARGAZE (5 fori BLACK);5;72
2695;CA8N2;3639;CA8N2 - EW01 STARGAZE (5 fori BLACK POLISHED);5;140
2696;CA8N3;3639;CA8N3 - EW01 STARGAZE (5 fori CRYSTAL SILVER);5;293
2697;CA8N4;3639;CA8N4 - EW01 STARGAZE (5 fori PALLADIUM);5;291
2698;CA8N5;3639;CA8N5 - EW01 STARGAZE (5 fori PALLADIUM POLISHED);5;292
2699;CA8N6;3640;CA8N6 - EW02 WILD BEAUTY (5 fori BLACK LIP POLISHED);5;161
2700;CA8N6;3641;CA8N6 - EW02 WILDBEAUTY (5 fori BLACK LIP POLISHED);5;161
2701;CA8N7;3640;CA8N7 - EW02 WILD BEAUTY (5 fori BLACK POLISHED);5;140
2702;CA8N7;3641;CA8N7 - EW02 WILDBEAUTY (5 fori BLACK POLISHED);5;140
2703;CA8N8;3640;CA8N8 - EW02 WILD BEAUTY (5 fori CRYSTAL SILVER);5;293
2704;CA8N8;3641;CA8N8 - EW02 WILDBEAUTY (5 fori CRYSTAL SILVER);5;293
2705;CA8N9;3640;CA8N9 - EW02 WILD BEAUTY (5 fori PALLADIUM POLISHED);5;292
2706;CA8N9;3641;CA8N9 - EW02 WILDBEAUTY (5 fori PALLADIUM POLISHED);5;292
2707;CA8O1;3642;CA8O1 - EW03 STORM (5 fori BLACK);5;72
2708;CA8O2;3642;CA8O2 - EW03 STORM (4 fori BLACK POLISHED);4;140
2709;CA8O2;3642;CA8O2 - EW03 STORM (5 fori BLACK POLISHED);5;140
2710;CA8O3;3642;CA8O3 - EW03 STORM (5 fori PALLADIUM);5;291
2711;CA8O4;3642;CA8O4 - EW03 STORM (5 fori PALLADIUM POLISHED);5;292
2712;CA8O5;3643;CA8O5 - EW04 MUST (5 fori BLACK POLISHED);5;140
2713;CA8O6;3643;CA8O6 - EW04 MUST (5 fori PALLADIUM);5;291
2714;CA8O7;3643;CA8O7 - EW04 MUST (5 fori PALLADIUM MATT POLISHED);5;294
2715;CA8O8;3643;CA8O8 - EW04 MUST (5 fori PALLADIUM POLISHED);5;292
2716;CA8O9;3644;CA8O9 - EW05 SCORPION (5 fori BLACK POLISHED);5;140
2717;CA8P1;3644;CA8P1 - EW05 SCORPION (5 fori CRYSTAL SILVER);5;293
2718;CA8P1;3654;CA8P1 - EW15 LUSTER (5 fori BLACK POLISHED);5;140
2719;CA8P2;3644;CA8P2 - EW05 SCORPION (5 fori PALLADIUM);5;291
2720;CA8P3;3645;CA8P3 - EW06 MIRAGE (5 fori BLACK);5;72
2721;CA8P4;3645;CA8P4 - EW06 MIRAGE (5 fori BLACK MATT);5;295
2722;CA8P5;3645;CA8P5 - EW06 MIRAGE (5 fori BLACK POLISHED);5;140
2723;CA8P6;3645;CA8P6 - EW06 MIRAGE (5 fori PALLADIUM MATT POLISHED);5;294
2724;CA8P7;3645;CA8P7 - EW06 MIRAGE (5 fori PALLADIUM POLISHED);5;292
2725;CA8P8;3646;CA8P8 - EW07 VANITY (5 fori BLACK POLISHED);5;140
2726;CA8P9;3647;CA8P9 - EW08 TITANIUM (5 fori BLACK);5;72
2727;CA8Q1;3647;CA8Q1 - EW08 TITANIUM (5 fori BLACK POLISHED);5;140
2728;CA8Q2;3647;CA8Q2 - EW08 TITANIUM (5 fori PALLADIUM POLISHED);5;292
2729;CA8Q3;3648;CA8Q3 - EW09 CYCLONE (5 fori BLACK POLISHED);5;140
2730;CA8Q4;3648;CA8Q4 - EW09 CYCLONE (5 fori PALLADIUM POLISHED);5;292
2731;CA8Q5;3649;CA8Q5 - EW10 LIGHT (5 fori BLACK POLISHED);5;140
2732;CA8Q6;3653;CA8Q6 - EW14 PERFORMANCE (5 fori BLACK);5;72
2733;CA8Q7;3653;CA8Q7 - EW14 PERFORMANCE (5 fori BLACK POLISHED);5;140
2734;CA8Q8;3653;CA8Q8 - EW14 PERFORMANCE (5 fori PALLADIUM MATT);5;296
2735;CA8Q9;3654;CA8Q9 - EW15 LUSTER (5 fori BLACK);5;72
2736;CA8R0;3660;CA8R0 - EW21 APOLLO (5 fori PALLADIUM);5;291
2737;CA8R1;3655;CA8R1 - EW16 THOTH (5 fori BLACK POLISHED);5;140
2738;CA8R2;3657;CA8R2 - EW18 AQUILA (5 fori BLACK LIP POLISHED);5;161
2739;CA8R3;3657;CA8R3 - EW18 AQUILA (5 fori BLACK POLISHED);5;140
2740;CA8R4;3657;CA8R4 - EW18 AQUILA (5 fori PALLADIUM LIP POLISHED);5;297
2741;CA8R4;3657;CA8R4 - EW18 AQUILA (5 fori PALLADIUM POLISHED);5;292
2742;CA8R5;3658;CA8R5 - EW19 SIRIUS (5 fori BLACK);5;72
2743;CA8R6;3658;CA8R6 - EW19 SIRIUS (5 fori BLACK LIP POLISHED);5;161
2744;CA8R7;3658;CA8R7 - EW19 SIRIUS (5 fori BLACK POLISHED);5;140
2745;CA8R8;3658;CA8R8 - EW19 SIRIUS (5 fori PALLADIUM POLISHED);5;292
2746;CA8R9;3660;CA8R9 - EW21 APOLLO (5 fori BLACK);5;72
2747;CA8S1;851;CA8S1 - AC-519 (5 fori BLACK);5;72
2748;CA8S2;851;CA8S2 - AC-519 (5 fori BLACK POLISHED);5;140
2749;CA8S3;852;CA8S3 - AC-520 (5 fori ANTHRACITE);5;40
2750;CA8S4;852;CA8S4 - AC-520 (5 fori BLACK);5;72
2751;CA8S5;852;CA8S5 - AC-520 (5 fori BLACK POLISHED);5;140
2752;CA8S6;866;CA8S6 - AC-M03 (4 fori BLACK POLISHED);4;140
2753;CA8S6;866;CA8S6 - AC-M03 (5 fori BLACK POLISHED);5;140
2754;CA8S7;866;CA8S7 - AC-M03 (4 fori BLACK LIP POLISHED);4;161
2755;CA8S7;866;CA8S7 - AC-M03 (5 fori BLACK LIP POLISHED);5;161
2756;CA8S8;866;CA8S8 - AC-M03 (5 fori MATT ANTHRACITE);5;110
2757;CA8S9;866;CA8S9 - AC-M03 (5 fori MATT BLACK);5;5
2758;CA8T1;868;CA8T1 - AC-M09 (5 fori ANTHRACITE);5;40
2759;CA8T2;868;CA8T2 - AC-M09 (5 fori BLACK);5;72
2760;CA8T3;868;CA8T3 - AC-M09 (5 fori BLACK CAP ROSSO);5;304
2761;CA8T4;868;CA8T4 - AC-M09 (5 fori BRONZE);5;202
2762;CA8T5;868;CA8T5 - AC-M09 (5 fori GREY MATT);5;305
2763;CA8T6;868;CA8T6 - AC-M09 (5 fori HYPER SILVER);5;25
2764;CA8T7;873;CA8T7 - AC-MB4 (5 fori ANTHRACITE);5;40
2765;CA8T7;873;CA8T7 - AC-MB4 (5 fori MATT ANTHRACITE);5;110
2766;CA8T8;873;CA8T8 - AC-MB4 (5 fori BLACK);5;72
2767;CA8T9;873;CA8T9 - AC-MB4 (5 fori BLACK POLISHED);5;140
2768;CA8U1;873;CA8U1 - AC-MB4 (5 fori BRONZE);5;202
2769;CA8U2;873;CA8U2 - AC-MB4 (5 fori HYPER SILVER);5;25
2770;CA8U4;873;CA8U4 - AC-MB4 (5 fori MATT BLACK);5;5
2771;CA8U5;907;CA8U5 - AF16 (5 fori BLACK);5;72
2772;CA8U6;907;CA8U6 - AF16 (5 fori MATT BLACK);5;5
2773;CA8U7;909;CA8U7 - AF19 (5 fori BLACK LIP POLISHED);5;161
2774;CA8U8;7307;CA8U8 - MARK (5 fori GLOSSY BLACK);5;49
2775;CA8U8;7308;CA8U8 - MARK-D (5 fori GLOSSY BLACK);5;49
2776;CA8V1;7128;CA8V1 - LIEGI (5 fori BLACK POLISH);5;17
2777;CA8V2;7810;CA8V2 - MONZA (5 fori BLACK POLISH);5;17
2778;CA8V3;3963;CA8V3 - GENK (4 fori BLACK POLISH);4;17
2779;CA8V3;3963;CA8V3 - GENK (5 fori BLACK POLISH);5;17
2780;CA8V4;8370;CA8V4 - NAMUR (5 fori BLACK POLISH);5;17
2781;CA8V5;7810;CA8V5 - MONZA (5 fori DARK ANTHR GLOSS);5;167
2782;CA8V6;8370;CA8V6 - NAMUR (5 fori DARK ANTHR GLOSS);5;167
2783;CA8X2;7127;CA8X2 - LIBERTY (5 fori MATT BLACK);5;5
2784;CA8X3;7296;CA8X3 - MAIN (5 fori M-TITAN);5;229
2785;CA8X4;3730;CA8X4 - FABRIK (5 fori SILVER);5;19
2786;CA8X4;3731;CA8X4 - FABRIK-D (5 fori SILVER);5;19
2787;CA8X7;7381;CA8X7 - MENTOR (5 fori BLACK DIAMOND);5;226
2788;CA8X8;7381;CA8X8 - MENTOR (5 fori GLOSSY BLACK);5;49
2789;CA8X9;7381;CA8X9 - MENTOR (5 fori MATT ANTHRACITE DIAMOND);5;227
2790;CA8Y1;11701;CA8Y1 - TOTALE (5 fori GLOSSY BLACK);5;49
2791;CA8Y2;11701;CA8Y2 - TOTALE (5 fori LUCI DI PORTOFINO);5;310
2792;CA8Y3;11701;CA8Y3 - TOTALE (5 fori MATT ANTHRACITE DIAMOND);5;227
2793;CA8Y3;11701;CA8Y3 - TOTALE (5 fori MATT ANTHRACITE POLISHED);5;109
2794;CA8Y4;3655;CA8Y4 - EW16 THOTH (5 fori BLACK);5;72
2795;CA8Y5;3655;CA8Y5 - EW16 THOTH (5 fori MATT BRONZE);5;116
2796;CA8Y6;10084;CA8Y6 - RF-01 (5 fori NERO SABBIATO);5;299
2797;CA8Y7;10087;CA8Y7 - RF-04 (5 fori NERO SABBIATO);5;299
2798;CA8Y8;10091;CA8Y8 - RF-07 (5 fori NERO SABBIATO);5;299
2799;CA8Y9;2746;CA8Y9 - COMPETIZIONE (4 fori TITAN SILVER OPACO DIAMANTATO);4;300
2800;CA8Y9;2746;CA8Y9 - COMPETIZIONE (5 fori TITAN SILVER OPACO DIAMANTATO);5;300
2801;CA8Z1;3688;CA8Z1 - EXPERIENCE (5 fori ANTRACITE DIAMANTATO);5;89
2802;CA8Z2;3688;CA8Z2 - EXPERIENCE (5 fori BLACK DIAMOND);5;226
2803;CA8Z2;3688;CA8Z2 - EXPERIENCE (5 fori BLACK MIRROR);5;30
2804;CA8Z3;3688;CA8Z3 - EXPERIENCE (5 fori GLOSSY BLACK);5;49
2805;CA8Z4;7214;CA8Z4 - LUNICA (5 fori LUCI DI PORTOFINO);5;310
2806;CA8Z5;9098;CA8Z5 - QSTAR (5 fori ANTRACITE DIAMANTATO);5;89
2807;CA8Z6;9098;CA8Z6 - QSTAR (5 fori BLACK DIAMOND);5;226
2808;CA8Z7;9098;CA8Z7 - QSTAR (5 fori GLOSSY BLACK);5;49
2809;CA8Z8;10036;CA8Z8 - REBEL (5 fori LUCI DI PORTOFINO);5;310
2810;CA8Z9;11701;CA8Z9 - TOTALE (5 fori BLACK DIAMOND);5;226
2811;CA8Z9;11701;CA8Z9 - TOTALE (5 fori BLACK MIRROR);5;30
2812;CA900;11365;CA900 - SPORTING (5 fori DARK GUN FULL);5;127
2813;CA901;11365;CA901 - SPORTING (5 fori FLAT BLACK);5;86
2814;CA901;11366;CA901 - SPORTING X (4 fori FLAT BLACK);4;86
2815;CA901;11366;CA901 - SPORTING X (5 fori FLAT BLACK);5;86
2816;CA902;11365;CA902 - SPORTING (5 fori SILVER SPECIAL FULL);5;128
2817;CA902;11366;CA902 - SPORTING X (4 fori SILVER SPECIAL FULL);4;128
2818;CA902;11366;CA902 - SPORTING X (5 fori SILVER SPECIAL FULL);5;128
2819;CA908;11365;CA908 - SPORTING (5 fori BLACK MIRROR);5;30
2820;CA910;11403;CA910 - STAR (5 fori BLACK - MIRROR LIP);5;129
2821;CA912;10349;CA912 - RIO (5 fori MATT GRAPHITE);5;92
2822;CA915;8946;CA915 - POSEIDON (5 fori SILVER);5;19
2823;CA916;8946;CA916 - POSEIDON (5 fori GLOSSY BLACK);5;49
2824;CA917;8946;CA917 - POSEIDON (5 fori MATT BLACK MIRROR);5;135
2825;CA918;8946;CA918 - POSEIDON (5 fori BLACK MIRROR);5;30
2826;CA920;849;CA920 - AC-515 (5 fori ANTHRACITE);5;40
2827;CA921;12174;CA921 - VIPER EVO (5 fori ANTRACITE DIAMANTATO);5;89
2828;CA922;12174;CA922 - VIPER EVO (5 fori BLACK POLISH);5;17
2829;CA923;12174;CA923 - VIPER EVO (5 fori HYPER SILVER);5;25
2830;CA924;870;CA924 - AC-MB1 (5 fori ANTHRACITE);5;40
2831;CA925;870;CA925 - AC-MB1 (5 fori ANTRACITE DIAMANTATO);5;89
2832;CA928;870;CA928 - AC-MB1 (5 fori BLACK POLISHED);5;140
2833;CA929;870;CA929 - AC-MB1 (5 fori HYPER SILVER);5;25
2834;CA930;870;CA930 - AC-MB1 (5 fori MATT ANTHRACITE);5;110
2835;CA931;870;CA931 - AC-MB1 (5 fori MATT BLACK);5;5
2836;CA932;871;CA932 - AC-MB2 (5 fori ANTHRACITE);5;40
2837;CA933;871;CA933 - AC-MB2 (5 fori ANTRACITE DIAMANTATO);5;89
2838;CA934;871;CA934 - AC-MB2 (5 fori BLACK);5;72
2839;CA935;871;CA935 - AC-MB2 (5 fori BLACK LIP POLISHED);5;161
2840;CA936;871;CA936 - AC-MB2 (5 fori BLACK POLISHED);5;140
2841;CA937;871;CA937 - AC-MB2 (5 fori HYPER SILVER);5;25
2842;CA938;871;CA938 - AC-MB2 (5 fori MATT ANTHRACITE);5;110
2843;CA939;871;CA939 - AC-MB2 (5 fori MATT BLACK);5;5
2844;CA940;872;CA940 - AC-MB3 (5 fori ANTHRACITE);5;40
2845;CA941;872;CA941 - AC-MB3 (5 fori ANTRACITE DIAMANTATO);5;89
2846;CA942;872;CA942 - AC-MB3 (5 fori BLACK POLISH);5;17
2847;CA942;872;CA942 - AC-MB3 (5 fori BLACK POLISHED);5;140
2848;CA943;872;CA943 - AC-MB3 (5 fori HYPER SILVER);5;25
2849;CA944;872;CA944 - AC-MB3 (5 fori BLACK);5;72
2850;CA944;872;CA944 - AC-MB3 (5 fori MATT BLACK);5;5
2851;CA946;8196;CA946 - MSW 71 (5 fori GLOSS DARK GREY FULL POLISHED);5;216
2852;CA947;905;CA947 - AF10 (5 fori HYPER SILVER);5;25
2853;CA948;905;CA948 - AF10 (5 fori MATT ANTHRACITE POLISHED);5;109
2854;CA949;905;CA949 - AF10 (5 fori MATT ANTHRACITE);5;110
2855;CA950;905;CA950 - AF10 (5 fori MATT BLACK);5;5
2856;CA951;905;CA951 - AF10 (5 fori MATT BLACK POLISH);5;74
2857;CA952;8198;CA952 - MSW 73 (5 fori GLOSS DARK GREY);5;217
2858;CA953;3405;CA953 - eB1 (5 fori KRISTAL SILVER);5;122
2859;CA954;3405;CA954 - eB1 (5 fori BLACK POLISH);5;17
2860;CA955;1773;CA955 - B35 (5 fori TITANIUM);5;65
2861;CA956;1773;CA956 - B35 (5 fori MATT BLACK POLISH);5;74
2862;CA957;1771;CA957 - B34 (5 fori SHINY DARK);5;123
2863;CA958;1771;CA958 - B34 (5 fori BLACK POLISH);5;17
2864;CA959;3515;CA959 - EMBLEMA (4 fori SILVER);4;19
2865;CA959;3515;CA959 - EMBLEMA (5 fori SILVER);5;19
2866;CA960;7190;CA960 - LOAD 6 (6 fori SILVER);6;19
2867;CA961;7190;CA961 - LOAD 6 (6 fori ICE BLACK);6;26
2868;CA970;11448;CA970 - STOCKHOLM (5 fori ICE BLACK);5;26
2869;CA971;11448;CA971 - STOCKHOLM (5 fori SILVER);5;19
2870;CA972;11448;CA972 - STOCKHOLM (5 fori MATT TITAN);5;105
2871;CA973;3738;CA973 - FATALE (4 fori SILVER);4;19
2872;CA973;3738;CA973 - FATALE (5 fori SILVER);5;19
2873;CA974;11980;CA974 - UNION (5 fori GUN METALLIC MIRROR);5;6
2874;CA975;11450;CA975 - STONE 6 (6 fori BLACK MIRROR);6;30
2875;CA976;3515;CA976 - EMBLEMA (4 fori GLOSSY BLACK);4;49
2876;CA976;3515;CA976 - EMBLEMA (5 fori GLOSSY BLACK);5;49
2877;CA977;906;CA977 - AF15 (5 fori MATT BLACK);5;5
2878;CA978;10926;CA978 - SCREAMJET EVO (5 fori ANTHRACITE OPACO DIAMANTATO);5;148
2879;CA979;7310;CA979 - MASSIMO (5 fori NERO OPACO DIAMANTATO);5;34
2880;CA980;11315;CA980 - SPIDER (5 fori NERO OPACO DIAMANTATO);5;34
2881;CA984;11980;CA984 - UNION (5 fori LIGHT TITAN);5;309
2882;CA984;11980;CA984 - UNION (5 fori M-TITAN);5;229
2883;CA985;7413;CA985 - MILANO 4 (4 fori GLOSSY BLACK);4;49
2884;CA986;8198;CA986 - MSW 73 (5 fori GLOSS DARK GREY FULL POLISHED);5;216
2885;CA987;4933;CA987 - KINGDOM (5 fori BLACK MIRROR);5;30
2886;CA988;11449;CA988 - STONE 5 (5 fori GLOSSY BLACK);5;49
2887;CA988;11449;CA988 - STONE 5 (5 fori MATT BLACK);5;5
2888;CA990;10848;CA990 - SAFARI 6 (6 fori SILVER);6;19
2889;CA991;10848;CA991 - SAFARI 6 (6 fori GLOSSY BLACK);6;49
2890;CA992;11980;CA992 - UNION (5 fori SILVER);5;19
